,fea_customer_id
276432,8161269
276433,7121880
276434,20595363
276436,17348040
276438,9448266
276439,1586314
276440,15675000
276441,8176111
276442,9960304
276443,8454564
276447,9782331
276448,16194303
276449,17241622
276450,16638656
276451,16665616
276452,19062498
276453,681202
276454,1688349
276455,20345268
276462,18608666
276463,5371096
276466,7496619
276467,2183585
276468,17501037
276469,5170362
276470,2001959
276474,13025067
276475,15411271
276476,13845292
276479,17707682
276481,12226027
276482,6334019
276483,7655868
276485,18818871
276486,9161280
276487,7114324
276488,12799780
276489,17330305
276490,8762950
276493,8850059
276495,19881066
276496,8069932
276498,7602544
276499,10928682
276502,11386655
276503,18992339
276504,10654161
276506,16866552
276507,19018136
276508,6416753
276510,11650459
276511,19892835
276512,18135532
276513,14226943
276514,19853016
276515,682156
276516,15296141
276517,15203496
276518,18347277
276519,9746961
276522,16996684
276523,13781561
276524,19149551
276525,17660363
276526,19123007
276527,15355674
276528,13784497
276529,19333449
276530,16665188
276531,10792209
276532,17946796
276535,19003346
276536,14000317
276537,11843364
276538,18500984
276539,798698
276540,17081497
276542,7136174
276543,18434602
276550,7478925
276551,10236098
276553,17984321
276555,16214010
276558,17925609
276559,17959604
276560,5678824
276561,10512115
276563,7298885
276564,8989303
276565,10914659
276566,6123836
276568,10215243
276569,6894005
276570,15887628
276571,9848430
276572,7514486
276574,1646980
276575,12878552
276579,2217183
276580,10272713
276582,16746165
276583,20297546
276584,20424611
276585,20461539
276586,15564087
276588,7127325
276589,478793
276591,8258074
276592,7630241
276600,6346377
276601,14914027
276605,1436450
276608,510263
276609,6363263
276610,5239874
276615,9690291
276619,11310021
276622,19658508
276623,13715566
276624,8499913
276625,8326677
276626,7982287
276629,9960713
276630,11792319
276631,1385939
276636,8730856
276637,603
276638,7153291
276643,7520263
276645,20458801
276646,5103768
276647,15400034
276650,1797207
276653,8997042
276654,6396461
276655,7049039
276658,14216519
276659,5152822
276661,5484443
276662,6167158
276663,15247493
276665,1472841
276667,1993421
276669,10414727
276670,6762240
276671,465988
276672,5394136
276673,1750316
276674,389650
276675,5478198
276676,14172181
276680,432047
276681,471729
276682,713359
276683,5773755
276684,7184700
276685,130035
276686,11051830
276688,6795080
276689,6263946
276692,2103640
276699,8047306
276703,335826
276704,11574204
276706,6642534
276708,9886011
276712,14728747
276713,8485201
276715,7548428
276716,9626871
276721,12209672
276722,7811051
276723,9947690
276725,6942726
276726,11401136
276728,1089880
276731,12695617
276732,91855
276733,10127803
276734,6260230
276739,10321041
276740,368689
276741,190211
276742,7309277
276743,309674
276745,16394656
276746,10969266
276747,5802928
276748,13392856
276751,10524657
276754,11026879
276757,1164141
276759,12643426
276760,9841057
276761,19829527
276762,5532583
276763,17701371
276767,13531919
276769,8403310
276771,7426043
276772,12432468
276773,19569381
276774,9988345
276776,12454824
276777,715085
276780,9110344
276781,10026935
276782,9046630
276783,19192378
276785,18993093
276786,1272413
276787,15577904
276790,12536424
276792,12025342
276796,543733
276797,12132770
276798,408804
276803,12041589
276804,111932
276805,8426800
276806,17198140
276807,11712802
276809,9893201
276811,16063829
276812,1379505
276813,5622396
276814,11033278
276817,6161954
276818,433981
276820,6067920
276821,11521120
276825,859173
276826,13332276
276827,13891198
276828,8996458
276833,8504202
276840,12824156
276841,13035445
276842,8126346
276843,12800922
276844,21858
276848,12415791
276849,13425628
276852,7163839
276853,19889646
276854,5554297
276855,17653615
276857,19733908
276859,5734289
276860,2108140
276866,7163896
276868,1963351
276869,186957
276871,14764737
276873,1180197
276875,13938453
276876,599622
276877,6944308
276878,8316946
276883,19402698
276887,9899788
276891,9792503
276892,13434001
276894,10512058
276896,9106640
276900,5338388
276901,7136158
276903,111160
276904,5171630
276905,1535831
276909,1467563
276911,11056400
276912,12404038
276914,18329982
276916,20774904
276917,1605845
276918,752904
276919,7734199
276921,10383294
276931,7114215
276935,19172269
276936,19699718
276938,1531440
276943,159772
276944,1126864
276945,6634064
276947,12808242
276950,1634895
276953,5752484
276954,7393811
276955,11011673
276956,11591850
276957,20104726
276958,12597794
276959,9857824
276961,9406833
276963,16458408
276965,117451
276969,7571722
276978,6776553
276979,13843615
276984,16495719
276985,20362849
276986,7543111
276987,12601056
276990,6385409
276992,9033788
276994,14517886
276995,12376467
277000,14518500
277002,7090421
277003,988524
277005,19675977
277008,9680088
277011,17286119
277013,12248159
277015,18706001
277019,12262129
277023,8344986
277028,6234398
277029,8815750
277030,9103484
277037,14620528
277039,18435768
277042,1098050
277043,2025300
277044,785765
277048,496014
277049,12054606
277054,6284677
277057,1192945
277061,1021328
277066,6653464
277067,17470334
277069,5227880
277072,818407
277076,6108428
277081,7478296
277083,1197423
277086,7485449
277087,5984777
277089,5969214
277092,981611
277093,5342613
277094,671633
277095,2037845
277100,11002813
277101,1144939
277103,6185322
277105,18422987
277106,8844074
277107,8874573
277108,733880
277110,5685795
277111,1925395
277112,15153505
277114,1477387
277120,10179695
277122,493407
277123,1241369
277131,1602871
277132,5493698
277133,556645
277134,2228751
277136,6173859
277138,1518812
277139,573326
277140,675292
277142,477947
277145,1634330
277146,390223
277148,6020434
277149,8775513
277153,10292283
277154,6126053
277155,1295363
277157,745910
277158,5781723
277161,14284583
277162,2192571
277163,7316713
277164,8744113
277165,760875
277167,5699318
277168,520204
277169,8210761
277171,192284
277172,272454
277173,5264500
277175,253484
277176,1234154
277177,10648750
277180,187085
277181,1243729
277182,9657317
277183,7667084
277184,6062301
277185,636190
277188,1371450
277189,44279
277191,5180574
277192,1524742
277195,12650619
277199,6387305
277200,407056
277202,7429289
277204,8342736
277205,1654386
277210,8206120
277212,5620323
277213,6471915
277214,5352902
277216,543473
277217,6496671
277218,10094996
277219,6847349
277221,6269147
277222,930143
277225,5376980
277226,5654799
277229,6425494
277233,8842627
277235,9666330
277239,56598
277243,958486
277244,1437194
277245,8282324
277249,1327665
277251,8087387
277254,674953
277255,9749521
277258,1370713
277268,1932503
277271,5217101
277272,825271
277273,532758
277275,10844651
277278,9153050
277281,5768911
277282,6218243
277283,598751
277287,5536780
277290,7394551
277291,9103441
277292,5855954
277293,1666144
277294,11119286
277297,765887
277299,6011324
277301,478266
277306,6658551
277307,6921002
277309,7817139
277310,9993959
277311,326613
277312,6499762
277313,2171796
277315,1959309
277316,8637321
277317,7225382
277318,2007781
277321,6651109
277323,7382318
277324,7311959
277327,11840229
277329,426910
277330,5711733
277332,2047677
277333,1905335
277335,1074565
277338,6745960
277339,8691719
277341,9140844
277342,603812
277345,20443461
277346,1004286
277347,6136890
277348,9756017
277350,13715506
277351,5772768
277352,13040025
277353,9713085
277355,2155550
277361,218572
277362,1367042
277363,16922322
277366,18888852
277370,363910
277371,1491987
277375,277941
277377,12648024
277379,11404518
277383,17316505
277385,1397495
277386,5753708
277388,7926027
277389,1187734
277392,5369548
277394,6951567
277395,8254342
277396,1672858
277397,7732955
277398,1191310
277399,12304079
277400,531461
277401,10186624
277402,9009182
277403,8362811
277404,1664800
277405,11892016
277407,900074
277408,16807605
277414,83173
277415,57233
277416,13113152
277417,5379205
277418,7090036
277419,8273228
277422,15926034
277424,14565355
277425,17621840
277427,19241765
277428,17125231
277429,7432916
277433,20146049
277434,961065
277437,8775021
277438,12311026
277440,7931548
277444,10405072
277447,13349047
277449,5689000
277450,8116494
277451,1295656
277454,460221
277455,17482691
277456,6123808
277458,13587319
277459,19435332
277460,5141741
277462,106914
277463,7486844
277464,6297543
277465,19712848
277467,6243687
277468,19667695
277469,19737926
277470,215260
277471,19523943
277472,16013043
277475,18525757
277476,8029960
277477,14898859
277481,20633678
277482,8301343
277484,20905066
277486,5819528
277490,19950575
277491,6836424
277493,8103847
277495,580500
277497,13145724
277500,20064231
277502,9968856
277503,1821341
277504,19736167
277505,10941627
277506,8107983
277508,17025058
277509,1371835
277510,15194390
277511,13294594
277512,20773510
277523,19679063
277528,18430611
277529,13029702
277531,10486217
277532,6777084
277533,642397
277536,20544090
277537,13657515
277540,2133401
277541,5792450
277542,514190
277546,6511600
277548,7019995
277549,7154642
277551,1014437
277555,16572069
277556,6131685
277558,12806254
277559,11918913
277564,16912350
277565,5814179
277566,14771542
277570,800487
277571,6442345
277573,1655437
277574,19697014
277575,9366458
277583,19253301
277585,11518894
277587,7293032
277588,12902062
277590,625793
277591,7966991
277595,16279547
277596,10073487
277597,8012044
277598,17714945
277599,13208915
277601,133958
277602,19007318
277603,13744760
277611,13015813
277612,8824302
277616,8056579
277618,7955454
277620,13331171
277624,380226
277625,7418186
277626,11104201
277628,315728
277629,321637
277631,13026239
277633,18973116
277635,18119267
277636,2101687
277637,17777246
277638,15008505
277643,12636475
277644,7508221
277646,5819784
277650,1606160
277652,935206
277655,1346012
277658,6160254
277660,16327407
277661,5550842
277662,5120738
277666,1897272
277667,24031
277668,8086324
277669,5624954
277670,5133821
277672,8504219
277674,235876
277680,11822397
277681,5706924
277682,1003110
277684,5544123
277685,991
277687,5764947
277688,402642
277689,5775938
277690,5938162
277691,8436976
277693,1278213
277694,259019
277696,180327
277697,1852711
277700,778834
277701,7115191
277702,5664707
277703,7203385
277704,10554
277711,1492754
277716,14372631
277718,893869
277719,9178891
277721,1939131
277724,1399629
277727,5431932
277732,1191378
277733,17004709
277735,6442746
277741,6229966
277742,2118640
277745,6075375
277747,14196475
277749,8840802
277752,2074046
277755,17146218
277758,6078835
277760,18017725
277762,14856323
277764,7493644
277766,364798
277768,6682328
277769,20177406
277772,303913
277773,374269
277776,8117157
277778,408419
277783,162580
277785,1758962
277787,13134904
277789,1886875
277791,682047
277794,138463
277799,537501
277800,1339057
277810,15379494
277814,12445336
277816,7015466
277817,13409826
277818,7723835
277820,216405
277821,6211496
277822,7397913
277824,780419
277827,368891
277832,13966062
277833,12894743
277834,677195
277836,904533
277837,13586213
277839,1365830
277840,1672218
277843,20487679
277844,9265667
277845,17253269
277848,6718009
277851,18312601
277854,16896631
277858,11117908
277860,12248311
277861,7390917
277864,14245666
277866,27730
277867,6036070
277868,543524
277871,1738931
277872,11054048
277874,7125415
277875,14770565
277876,18338222
277882,11869890
277883,5578275
277884,11899426
277886,1021854
277890,9390313
277891,9029028
277892,8587398
277894,18290656
277895,7495353
277896,1241016
277897,10659190
277898,1179502
277899,16991629
277904,12088540
277905,1624591
277906,1502348
277908,8835378
277909,6305934
277910,1927316
277911,20117662
277913,11877309
277916,19380215
277921,19568838
277923,15566300
277925,11826110
277927,1113075
277928,9658464
277930,11249210
277931,8103960
277933,12286597
277938,6096167
277941,9268383
277942,7455305
277944,858877
277945,12511776
277946,6032543
277947,20495442
277949,17537213
277951,20887985
277953,19802322
277955,7997335
277958,9610857
277959,12500775
277960,7947212
277963,111538
277964,12069585
277966,6832578
277968,1724625
277970,18700867
277973,6743240
277974,5448343
277975,7405702
277976,19307425
277982,2193555
277983,114676
277986,5709781
277987,11611335
277990,20394196
277992,12217570
277994,7974032
277996,8332241
277997,20794149
277998,8142948
278001,1912496
278002,20120823
278003,11256255
278005,14764555
278007,14629655
278008,5832578
278009,5908246
278010,8730146
278014,8587966
278015,11414359
278020,512130
278024,13984615
278026,1297766
278028,7356665
278030,5361387
278031,8083314
278032,745539
278033,8127026
278036,1065476
278038,153434
278039,915959
278040,6314269
278042,10741215
278048,6088920
278049,11833739
278050,15156350
278051,11363900
278053,17979744
278054,2145151
278056,8934983
278059,1383738
278062,14488063
278063,19565007
278065,16699362
278068,1029924
278069,185863
278070,19419957
278073,2100573
278077,1469659
278079,12194983
278080,1079364
278081,239780
278084,1277201
278087,8342536
278088,6922395
278091,5987916
278092,890649
278093,11616663
278094,5852754
278096,11805106
278098,15116849
278101,8096575
278102,10690553
278103,770170
278104,10161775
278106,1244635
278107,6887563
278108,505636
278110,7253118
278111,610971
278112,6541915
278113,15653204
278115,7276382
278116,11708109
278120,8464111
278123,120304
278127,48629
278129,13416484
278131,7383370
278132,1656968
278133,15275811
278135,11005797
278136,14335586
278137,10078731
278138,16366767
278139,2079965
278142,110273
278143,1687051
278147,11053833
278148,10997205
278150,19467346
278154,5393693
278158,1524946
278160,16637245
278162,157920
278164,7582089
278165,1575627
278168,8555109
278171,17836655
278173,6896166
278177,8210629
278178,18770125
278180,5243337
278182,1563936
278184,9663997
278185,7347261
278186,986976
278187,8685037
278189,6867968
278190,8453089
278191,809414
278192,12893416
278193,10489454
278194,18894455
278197,1891202
278198,8331842
278200,13168514
278203,12813859
278204,18608760
278205,9769432
278209,5418341
278211,771760
278214,17213191
278220,5825899
278221,892877
278222,10661145
278223,7633062
278224,5439157
278226,1120680
278233,617653
278234,5932122
278236,6579315
278238,6608937
278241,7009402
278242,5908701
278243,122803
278244,1668588
278245,2230685
278247,597528
278250,6767990
278254,7941023
278255,460365
278256,15173048
278260,6024789
278262,8322589
278263,7257948
278267,6203072
278269,6019799
278272,11986433
278275,14997742
278278,18137926
278279,266787
278280,833948
278281,9067910
278283,1368043
278286,7677497
278287,6443089
278293,127057
278296,489934
278297,5444936
278299,5189917
278304,8516051
278305,14521504
278306,7747539
278313,20316208
278315,890158
278316,1027931
278318,9740021
278321,6921968
278322,7044106
278323,17394139
278324,10998992
278326,11664172
278328,10034801
278339,548168
278340,9820900
278341,6980703
278342,9763572
278345,1466252
278347,13110870
278348,7641697
278349,16697212
278350,8430859
278354,13563742
278356,11474571
278357,14840932
278358,12586165
278361,5087897
278364,8339536
278366,12005913
278370,1006571
278372,20499973
278374,12668165
278375,19560598
278377,5106042
278379,1455697
278385,7814454
278387,1729874
278394,38565
278395,5739419
278396,98778
278398,8895748
278399,13083276
278401,18195498
278405,2151930
278407,7916937
278408,7434184
278409,767568
278411,16954445
278412,11249991
278413,304754
278415,1479546
278418,14153317
278420,1612458
278422,6054351
278424,20432828
278425,20841703
278426,7915303
278431,10506480
278434,14222760
278435,13795815
278436,8070857
278440,13568433
278441,956822
278442,860133
278443,7630624
278444,10727552
278445,8223006
278448,20561739
278449,7402666
278452,20058231
278454,19232938
278456,1815595
278459,5495798
278460,20231152
278461,7376146
278462,12289256
278463,33657
278467,18953259
278468,18430215
278469,5205545
278470,13222294
278472,7495111
278474,8824794
278475,11223354
278476,18687442
278477,10802282
278478,14271895
278479,15576104
278480,18388005
278481,7610802
278482,15783776
278483,9086016
278484,8990921
278485,17478538
278488,18839655
278490,18470574
278494,14941865
278495,17464361
278496,17716474
278500,20572700
278502,17022863
278503,681937
278505,14831205
278507,11973293
278508,18699670
278509,11910423
278510,6907783
278511,8379547
278512,17501274
278513,580931
278515,198682
278521,5270629
278522,6799472
278524,11920644
278526,12650732
278527,9129315
278532,1330186
278533,1366106
278534,12935723
278535,9891922
278538,10454470
278539,8965627
278540,20872334
278541,13029489
278542,5831490
278545,1860793
278553,13644146
278555,6341715
278560,5280877
278562,10066458
278567,9798900
278568,16807634
278569,2055907
278570,14355672
278571,6431706
278572,12131424
278573,12095613
278574,16267591
278581,11924926
278583,13385471
278584,1142836
278586,17951088
278587,1085294
278588,1469588
278590,5407918
278592,11080087
278596,884462
278597,165616
278598,690150
278599,731597
278600,15549871
278603,1757130
278605,8009842
278606,14893821
278615,8021291
278616,6231518
278618,14607553
278619,761840
278620,14008653
278621,5798707
278623,11845489
278624,11092938
278626,13558598
278629,19262480
278636,1929171
278637,8594457
278638,1753747
278639,8750202
278641,5689341
278644,6260821
278647,7082211
278654,20675356
278656,9063674
278657,8161220
278658,7730966
278659,7370085
278660,1441478
278664,1770602
278667,18662098
278668,461551
278669,5564734
278670,10399639
278671,14379428
278674,13280685
278675,15647902
278676,6925669
278677,14460138
278680,134378
278681,9899046
278682,6107383
278684,16186466
278685,5384876
278686,13415020
278687,12922455
278688,14321062
278690,19291942
278691,20041342
278693,13190908
278696,13505798
278697,17365740
278700,15779500
278701,7849360
278702,20037245
278703,18927815
278704,17623801
278705,81921
278707,18093971
278710,16005096
278711,9660929
278713,16058844
278716,19937050
278717,9042083
278719,6160669
278722,887279
278723,7716249
278726,16161822
278730,1351413
278734,1857600
278735,880667
278738,5543450
278739,5814348
278740,17238060
278741,5511462
278744,6599292
278746,16657864
278747,343615
278750,11843007
278752,9999447
278753,1911505
278755,10630732
278757,11548925
278763,5636783
278764,10142605
278765,13338045
278766,5749703
278771,5569543
278773,9026858
278775,20310030
278776,6530831
278777,2050553
278779,20458730
278780,5437658
278781,5448995
278782,10614357
278783,6207422
278786,17907983
278787,8858888
278792,1277692
278794,19964601
278795,20091056
278798,601863
278805,6242780
278808,13437927
278809,1305226
278811,1131716
278815,18701974
278817,7300424
278818,824223
278819,8165504
278821,6809394
278822,19327509
278824,518399
278825,13646173
278827,1512620
278828,8757733
278829,1770772
278831,16823988
278832,2023243
278835,14358315
278836,479160
278837,17015318
278838,12461173
278839,10564633
278840,16686544
278841,8372509
278842,18700095
278843,9397678
278844,18587123
278845,5164901
278846,16615795
278849,6954082
278850,16550414
278851,10698718
278852,1316716
278854,11114960
278855,708991
278856,17082508
278857,9746372
278859,18820490
278860,9074628
278862,1894043
278863,17627042
278864,19672097
278869,17808019
278870,16002698
278873,31368
278874,1858808
278875,19505769
278876,2008363
278881,6707800
278882,11099656
278883,6546775
278885,17567116
278886,7519369
278890,18341410
278891,19397531
278892,2240434
278895,13904320
278896,15238385
278897,19251950
278898,15097255
278900,6387980
278901,321567
278902,5324521
278908,13339308
278909,13166179
278910,14423332
278913,16722839
278914,11852828
278915,18779641
278917,11637723
278919,154193
278920,17611746
278922,11945840
278925,15317533
278927,15221156
278929,567816
278932,17140907
278934,9967174
278936,13824951
278938,13099901
278939,17673041
278940,5222450
278942,9979031
278944,10748107
278945,14676653
278946,11634180
278951,11985615
278955,10493124
278956,1146035
278959,2094656
278961,7646335
278964,13985446
278965,6236512
278967,19095937
278969,17610625
278971,12567638
278973,5852582
278975,12737565
278977,9724690
278978,16538199
278980,1562039
278981,11455120
278991,6895042
278993,11761832
278996,570644
279000,7907155
279001,16690484
279004,16612757
279010,19523915
279011,10543281
279012,146060
279014,17702492
279016,5970690
279018,5999824
279020,19019083
279021,12819913
279028,6612698
279031,15314702
279033,17902332
279039,15048035
279041,8920444
279042,18152867
279043,8396490
279044,17809562
279046,5391090
279047,123371
279049,18185587
279051,11540446
279052,5739387
279055,1658200
279056,11932128
279057,16067847
279059,16028349
279060,275305
279062,13367760
279063,13079258
279064,11387297
279065,11863322
279066,14504784
279068,13179746
279069,19049692
279071,7453464
279072,18529463
279073,7091329
279076,9958395
279077,15582049
279081,18734620
279082,8184847
279083,20102029
279087,1242585
279088,12200888
279093,7664445
279094,6471146
279096,1414633
279097,14390910
279098,17272437
279099,18911451
279102,12167119
279104,8255
279105,2022514
279107,12481160
279108,12806030
279109,6752857
279111,2030811
279112,13557049
279113,16373029
279116,877082
279117,12564955
279121,1088531
279122,1833007
279123,8541650
279124,9634557
279126,12867491
279127,20321168
279129,10520779
279130,20097860
279131,20699660
279135,20665865
279136,2115249
279137,1737896
279138,11015914
279139,18638795
279140,7737645
279141,11609067
279142,9644504
279144,19487919
279145,10968060
279146,18263071
279147,196961
279150,16397064
279151,6851336
279152,11407277
279154,5518093
279156,13345789
279157,13114541
279158,19346035
279159,1707940
279160,1524790
279161,19376685
279163,8846391
279164,16623579
279166,6657977
279169,10117876
279170,16298215
279171,15212213
279173,5141639
279174,13356561
279175,689024
279176,14544932
279177,6623648
279178,12168039
279179,5444562
279180,8709615
279182,19032650
279183,1515637
279184,13272931
279187,1950213
279188,7654109
279189,14669437
279191,2128300
279193,14560064
279195,5856792
279197,18255021
279198,8783230
279200,18765871
279201,5202387
279202,5809805
279203,18082983
279204,1035896
279205,14818533
279206,15918150
279207,12281875
279208,16206213
279209,6360284
279210,15054804
279211,894276
279212,18345124
279213,1991714
279214,496166
279215,17995167
279216,9760389
279217,5545751
279219,15255558
279220,15647422
279222,18793130
279224,697275
279227,20598749
279231,18294928
279232,5171905
279239,5993779
279240,767130
279242,5335221
279249,493153
279251,238249
279255,7129782
279257,500980
279258,1713301
279259,9793085
279261,7731685
279265,730425
279266,1106003
279268,166303
279270,7754490
279272,11303920
279277,14030257
279284,11275004
279285,12722956
279287,6867124
279288,7472012
279291,270378
279292,13050149
279299,9837369
279300,7608118
279301,8773252
279304,1461278
279305,2063163
279307,7475909
279308,5764930
279309,11257062
279315,6341704
279319,16324700
279321,7182067
279323,2003117
279324,19448962
279325,6992807
279327,20519488
279331,12622675
279333,6627048
279335,6083402
279336,13001581
279338,16877120
279339,6498098
279342,1224664
279343,12311573
279345,7604595
279348,6266891
279350,8298090
279352,16327004
279353,8439362
279356,1661080
279357,1378265
279359,8028481
279360,5913300
279361,7889310
279362,19156557
279364,6653336
279367,18636112
279370,6075258
279371,1880296
279372,9123293
279374,16524669
279377,7396496
279378,1142925
279380,7828863
279381,1500245
279382,5263165
279384,11085778
279385,12480489
279388,1300057
279389,5776648
279391,20705422
279392,678862
279394,12376711
279396,12335328
279398,15910055
279399,6004859
279401,7058751
279402,17806053
279403,93195
279405,7406873
279407,9098836
279408,1726147
279409,7467022
279410,6701152
279414,19773847
279415,6690909
279417,12516921
279419,17392822
279420,378496
279422,11955071
279425,8841743
279426,1932902
279428,16373748
279429,9086592
279431,7301169
279432,832298
279435,6400829
279436,15672852
279439,10296537
279440,19398266
279441,18953501
279443,11032791
279444,1408694
279446,1128159
279450,17519848
279451,16639043
279452,14886726
279453,1352134
279454,12391934
279455,14038316
279456,18709052
279457,11158463
279458,436358
279459,11959315
279460,7515834
279461,12073072
279462,614738
279464,5295700
279465,11428406
279466,6444300
279469,9637787
279470,17361086
279472,11089861
279473,17538162
279474,13389519
279475,11163660
279476,6940549
279478,266801
279481,17234771
279483,7977132
279484,12582226
279485,8387919
279487,5495943
279488,5237246
279490,15301860
279493,9730455
279495,645313
279498,1055461
279499,12597291
279500,17778861
279501,1123692
279502,7603666
279503,257380
279504,6697931
279506,928095
279511,17180960
279513,1575477
279514,1077727
279515,5273221
279516,94902
279517,1079587
279518,576813
279519,1857307
279520,986411
279521,14769957
279522,8595465
279523,7284410
279524,6623987
279525,8959342
279527,11105633
279528,20458078
279529,345611
279531,5318064
279532,1786537
279534,8696240
279535,14898832
279540,7925119
279543,682939
279544,397573
279547,232653
279549,1866097
279551,8249759
279552,7183750
279556,5768634
279559,567961
279560,5405156
279563,77295
279564,17935098
279566,11397902
279567,7767117
279569,1541032
279571,1077488
279572,15341484
279573,946709
279574,16392195
279575,7091919
279576,16815693
279577,7681401
279579,5344864
279580,12151725
279581,5987082
279582,615315
279586,12654236
279587,1949294
279589,6167872
279593,18975075
279595,148529
279596,224073
279597,1542792
279598,16257397
279599,564376
279600,16660805
279602,15126448
279607,829553
279612,13659898
279614,929724
279615,693437
279616,5486607
279617,5992346
279618,1438736
279620,10331141
279622,636391
279625,6225009
279626,11140044
279627,12309593
279631,1338657
279636,1062087
279637,6176559
279638,5963452
279643,7449138
279644,14754728
279651,1653821
279654,5098503
279655,12063150
279657,13293470
279659,5648235
279662,1727883
279663,6950017
279664,19735036
279665,5183372
279666,707882
279669,1644215
279671,5300892
279673,830639
279674,6292068
279682,9967329
279683,16274491
279686,110731
279687,5856107
279688,12661708
279694,647777
279699,659570
279700,6002897
279704,12220806
279707,333321
279708,8785781
279709,17017212
279712,19704427
279715,6751779
279717,15146733
279730,1508129
279732,7840884
279735,12409598
279742,15893287
279744,19220936
279745,16377889
279751,19425561
279753,5814425
279754,6953865
279755,716196
279756,10597443
279757,12266312
279761,17655098
279767,13404180
279770,15339938
279771,5623347
279774,1106351
279778,17501381
279780,1498377
279781,8204148
279786,11981988
279789,12703417
279790,6136645
279794,11338039
279797,14737078
279800,11493028
279801,15703656
279802,14743186
279804,5370493
279805,626371
279807,6129874
279808,484546
279809,1976627
279811,5457156
279812,1566870
279813,1878046
279814,1014027
279816,920392
279817,1122746
279818,1901510
279819,9780220
279820,6860167
279821,14038614
279822,13069297
279824,9119606
279826,9134901
279828,1085413
279831,8546967
279834,18635114
279835,6437579
279836,19331368
279837,12620911
279839,261151
279841,2495553
279843,12801531
279844,7521570
279846,10275058
279848,9981151
279850,10393736
279852,8429346
279853,17763792
279854,304472
279855,1342603
279857,383320
279858,18732890
279859,9266219
279865,5829931
279866,11232488
279868,8349985
279870,12292294
279872,6551693
279873,982823
279876,6862883
279880,10051280
279883,1946949
279885,6489467
279887,19098457
279889,1159725
279890,6221151
279893,6211269
279894,8038366
279896,6085242
279899,6569513
279900,7269279
279903,14563701
279904,8136439
279908,17404067
279909,1634773
279915,19380684
279919,6438728
279920,1131017
279921,16383768
279922,7670162
279923,7722516
279924,19151414
279925,7625225
279926,19152673
279927,11404479
279931,1294823
279932,19144937
279933,7006417
279937,17954592
279939,890402
279942,8607336
279943,11896471
279945,7133395
279946,19844154
279949,7342250
279951,9685369
279953,7503047
279954,963153
279956,448350
279957,6147818
279958,10092741
279962,7981239
279966,1414380
279969,7674701
279971,15996120
279973,370005
279975,18792183
279978,6130895
279979,18700729
279983,5540370
279984,256016
279987,14996354
279989,1551805
279990,19981056
279992,7413969
279993,6866647
279996,13284009
279998,10507127
280000,15425829
280003,6446617
280004,10566997
280005,14936580
280007,16017322
280009,14514873
280010,1496832
280012,1489666
280013,920677
280014,1931476
280016,1360154
280023,19330750
280024,8770601
280026,848384
280028,19244293
280030,10874396
280032,8044325
280037,18288784
280041,7133316
280042,12385678
280044,1709290
280045,8956864
280046,776810
280049,6845562
280050,18401502
280051,7624522
280052,6514214
280057,14802779
280058,6430551
280060,18089271
280063,800705
280064,13771592
280065,6573639
280067,8327258
280071,10900103
280072,1818569
280073,5237533
280074,9606228
280075,5882451
280078,977250
280079,14408801
280088,5848576
280090,5432501
280095,2217490
280097,723071
280098,9036333
280099,5632137
280100,12965697
280103,1406508
280105,10017842
280106,201897
280107,939654
280108,6831899
280109,1411952
280117,1327913
280118,296442
280121,5690439
280123,1101907
280124,8896554
280126,2190952
280127,9006368
280130,2128672
280133,10567205
280135,6666302
280136,8128428
280138,1611638
280141,583098
280142,2144911
280143,18148496
280145,5534179
280147,5151179
280148,537002
280149,14490870
280150,1889856
280153,1680494
280154,430722
280157,6679879
280158,8357099
280162,8429067
280163,14140960
280165,12571310
280168,1017673
280171,2081030
280173,1351796
280174,755264
280175,2215413
280176,1335450
280177,1032202
280178,12586217
280180,867494
280182,5448668
280186,7608606
280188,19200865
280189,1033583
280193,5825288
280196,5131573
280199,939043
280200,1831662
280201,6534026
280205,2033042
280206,5211113
280208,12464716
280209,7603915
280212,10563953
280214,1069705
280215,7108290
280217,6673699
280218,6746840
280224,5193910
280225,2047261
280227,5966638
280230,367507
280232,6315106
280233,12489899
280237,7539549
280239,11085624
280242,83695
280244,17551658
280246,20750345
280255,17493181
280259,486192
280260,20100499
280264,952838
280266,885339
280267,7184242
280268,366986
280269,9771215
280271,7276318
280275,594449
280276,6301613
280278,16644981
280281,95856
280284,7184634
280288,58599
280291,137540
280293,1353860
280296,14101745
280297,2171575
280304,7414372
280306,6178324
280308,18220209
280309,6234615
280311,1329662
280312,6868734
280314,7009450
280315,8570437
280316,6740698
280318,250758
280319,6987184
280321,8709862
280323,529889
280326,6681691
280327,2124677
280328,5177320
280330,5984155
280332,10977697
280334,1486837
280335,15577262
280336,2047336
280337,40932
280338,2042088
280339,1485388
280340,943980
280341,2036956
280343,1228008
280345,821247
280346,7219495
280347,20208776
280348,11729102
280351,2193823
280356,5613042
280358,363432
280360,5459586
280367,7683396
280370,910868
280371,14253123
280373,114521
280376,6554632
280379,8302897
280381,8520329
280386,15225685
280387,13016307
280388,12321108
280390,5752950
280392,2192612
280394,10648384
280395,231905
280396,7898809
280397,1524033
280398,6742647
280399,1546185
280400,10789202
280402,8474674
280409,853683
280412,1756924
280414,10467997
280415,18174574
280416,5731989
280417,1393995
280420,789356
280421,7482489
280423,284608
280424,1868174
280427,6209142
280431,9927891
